id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,schufa_needed,deposit,zip_code,home_total_size,smoking,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,days_since_2022,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
9803074,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.9803074.html,0.0,(Untermiete Feb/Mar) 3 Zimmer Wohnung in Kreuzberg 65qm mit Balkon,1500,65,3.0,0,0,0,0,0,2023-01-02,13,"Stallschreiberstraße, 10969, Berlin",Berlin,WG-Gesucht,52.5078043,13.4056851,2023-02-01,2023-03-11,1,,0.0,0.0,0.0,1.0,500.0,10969.0,,,0.0,no_answer,4.0,möbliert,Nicht vorhanden,no_answer,5.0,no_answer,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,38,90days,1.0,0.0,0.0,20_100,,0.0,0.807063912644914,0.0596544945955856,0.0,0.0484747792480884,0.1471498182307065,0.0168487351607743,2.189773076051344,6.039062945224157e-06,0.5078860416521795,0.7499622023271506,0.1643353973496867,4.172676673963804e-05,0.0,0.0897567121799979,0.0307010458972163,0.1783192973261198,1.2488883377956117,0.600319252189903,2.180354142952634,0.0568134311731318,0.191866643040628,0.0090962833914527,0.0,0.0,0.4703810190334462,0.0007182280484918,0.0,0.0789263625248763,0.2139455196787744,0.0660544716360729,0.0497827616848186,4.831882404034752,0.0,0.867013276594776,0.49828503711067845,-0.25881904510252085,-0.9659258262890684,0.7818314824680299,0.6234898018587335
7208151,https://www.wg-gesucht.de/wohnungen-in-Berlin-Friedrichshain.7208151.html,0.0,Bright & quiet! 3 room apartment ** fully furnished ** for sublease ** Berlin Friedrichshain ** all bills included **,2300,86,3.0,0,0,0,0,0,2023-01-02,12,"Bänschstraße 65, 10247, Berlin",Berlin,WG-Gesucht,52.5179723,13.4675969,2023-02-01,2023-05-31,1,1700.0,350.0,250.0,0.0,1.0,1500.0,10247.0,,,1.0,sanierter Altbau,3.0,möbliert,,Zentralheizung,5.0,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,1904.0,no_answer,,,distant district heating,19.77,19.77,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,119,180days,1.0,0.0,0.0,20_100,,0.0,4.804382721048567,0.1222682087329766,0.0,0.0059921447205199,0.0716921477460444,0.638371623962771,0.9660251327463754,0.0065358446049422,1.55873736489134,0.2514585174066318,0.1059502807543983,0.0004326917174967,0.0,0.0153070376006826,0.1137023243289212,0.1069494510669651,0.136279750181967,0.4684251639215492,4.83504834604131,0.3275548267177466,0.0212281093685258,0.9638899767746124,0.0,0.0,1.7027418926744795,0.0,0.0,0.204740447915204,0.4935962507539876,0.0,0.1323191375472485,5.0645026115844205,0.0,0.23339102620645627,0.9723829641074022,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335
9005509,https://www.wg-gesucht.de/wohnungen-in-Berlin-Charlottenburg.9005509.html,0.0,FURNISHED 2 ROOM APARTMENT (Möblierte 2-Zimmer-Wohnung) CITY WEST ☀️ (6+ months),1180,58,2.0,0,0,0,0,0,2023-01-02,14,"Gotha Allee 26, 14052, Berlin",Berlin,WG-Gesucht,52.5212388,13.2579141,2023-01-15,2023-07-31,1,,0.0,0.0,0.0,1.0,1500.0,14052.0,,,1.0,Neubau,6.0,möbliert,,Zentralheizung,1.0,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,197,270days,1.0,0.0,0.0,20_100,,0.0,9.977354167302988,0.0,0.0,0.0010510614412263,0.5612560129809667,0.0,0.0002025134017288,0.0006957928785852,0.0703174591278939,0.2382184677283965,0.0092404469277835,0.0,0.0,3.3563697666704204e-05,0.000386377885924,0.0,3.905360729766216,0.2987028850579988,0.0142098368951124,0.0008313702230802,0.0,0.0035955869781339,0.0,0.0,0.0,4.690558268872609,0.0,0.0521031804202257,3.76675630469251,0.0314350357172714,0.0028419673790224,1.584631920027117,0.0,0.13392736136914496,-0.9909911512605439,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335
9803186,https://www.wg-gesucht.de/wohnungen-in-Berlin.9803186.html,0.0,2 Zimmer sanierter Altbau Neukölln 61qm (super gemütlich und voll ausgestattet),1100,61,2.0,0,0,0,0,0,2023-01-02,13,"Altenbraker Str 10,, 12053",Berlin,WG-Gesucht,52.4713854,13.4317935,2023-01-14,2023-02-07,1,950.0,150.0,0.0,0.0,1.0,1000.0,12053.0,,,0.0,sanierter Altbau,0.0,,,no_answer,3.0,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,15.57,15.57,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,24,30days,0.0,0.0,0.0,20_100,,0.0,4.015358752307191,0.2105088320214281,0.0,0.0493489881758813,0.0676458471033677,0.070599672895846,0.3127411423301665,5.313133213464647e-11,1.2828836902096283,1.32535500638413,0.0985125225780534,0.0784404842819725,0.0,0.1062343169614511,0.0051517919711407,0.6186383148017673,4.316198679911312,0.4046835184438121,1.193004136385886,0.6886036292117681,0.0,0.6485275252006418,13.0,0.0,0.0,1.366989593315148,0.0,0.1406734249299925,2.2823627018344435,0.0,0.3371678112895196,9.902244346752092,0.0129557736540422,-0.7116458838880216,0.70253835193905,-0.25881904510252085,-0.9659258262890684,0.7818314824680299,0.6234898018587335
9803248,https://www.wg-gesucht.de/wohnungen-in-Berlin-Wedding.9803248.html,0.0,wunderschöne 110qm Wohnung zur Zwischenmiete 20.04.23 - 31.05.23 in Berlin Wedding,1500,110,3.0,0,0,0,0,0,2023-01-02,14,"Seestraße, 13353, Berlin",Berlin,WG-Gesucht,52.5498029,13.3531176,2023-04-20,2023-05-31,1,1200.0,300.0,0.0,0.0,1.0,600.0,13353.0,,,0.0,Altbau,1.0,möbliert,Eigene Küche,no_answer,3.0,schlechte Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,10.91,10.91,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,41,90days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335
7027503,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.7027503.html,0.0,Cozy appartment for 1-2 people in Neukölln,1100,64,2.0,0,0,0,0,0,2023-01-02,14,"Harzer Str, 12059, Berlin",Berlin,WG-Gesucht,52.4841543,13.4506742,2023-02-03,2023-03-29,1,,0.0,0.0,0.0,1.0,500.0,12059.0,,,0.0,sanierter Altbau,1.0,möbliert,,Fernwärme,,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,366,Mon,54,90days,1.0,0.0,0.0,20_100,,0.0,3.752010114878313,0.154684007383922,0.6354299726091283,0.0008721776827386,0.4948144909286984,0.0487665162796257,5.158940120859345,0.0004664039144052,0.2579879681985743,0.2854897270821171,0.0867811494398735,0.3044630945263878,0.0,0.0201416820775862,0.020567301209091,0.0392139227495682,0.0542102190754697,0.2302087552089616,1.9660144394690588,0.148277094781031,0.0,0.4572625732479886,0.0,0.0,0.0044225761012936,0.519132299905793,0.0,0.0897393127471943,1.6709552386183608,8.613048353358139e-07,0.0017886610301678,7.4706723913846815,0.0,-0.3241519071343339,0.946005042851873,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335
9803439,https://www.wg-gesucht.de/wohnungen-in-Berlin-Friedenau.9803439.html,0.0,Helle 2 Zimmer Wohnung in Friedenau,1200,64,2.0,0,0,0,0,0,2023-01-02,15,"Stierstraße, 12159, Berlin",Berlin,WG-Gesucht,52.4736245,13.3374974,2023-02-08,2023-03-01,1,850.0,350.0,0.0,0.0,1.0,500.0,12159.0,,,0.0,Altbau,3.0,möbliert,,Gasheizung,3.0,Bewohnerparken,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,13.28,13.28,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,21,30days,1.0,0.0,0.0,20_100,,0.0,5.298484544683647,0.086203771393073,0.0,0.0565820433478518,0.1678047939615874,0.00683014713901,0.4533441865782348,4.399478930343891e-12,0.9734292335356636,1.2824970969231544,0.0602336771885173,7.899951629117915e-05,0.0,0.0173083315349688,0.0961651962870963,0.5934336873793719,3.238405563468371,0.5157131582931979,0.7094161855571561,0.2210258531529076,0.0,1.12869283073714,0.0,0.0,0.0001917206838787,0.0,0.0,1.0218493272831015,0.1390901236433073,0.0,0.115543025739656,16.03609856955089,1.2332368386657675,-0.3925373052010956,-0.9197360838987789,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335
9803467,https://www.wg-gesucht.de/wohnungen-in-Berlin-Schoeneberg.9803467.html,0.0,Calm and cosy 2 room flat for three to six months,1500,60,2.0,0,0,0,0,0,2023-01-02,15,"Steinmetzstrasse 4, 10783, Berlin",Berlin,WG-Gesucht,52.4986294,13.3640836,2023-01-02,2023-03-30,1,1050.0,250.0,200.0,0.0,1.0,1500.0,10783.0,,,0.0,Altbau,0.5,möbliert,Eigene Küche,no_answer,2.0,no_answer,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,17.5,17.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,87,90days,1.0,1.0,0.0,20_100,,0.0,2.547237600883633,0.3501265976997698,0.0484867373916677,0.0113091331741277,0.374557363535588,0.3324173529341122,2.9170037587953663,0.0004926374580352,0.8729258800115687,0.0340312096754852,0.1393961164490177,4.298567997522993e-08,0.0,0.1067440084161555,0.0352456771722182,0.0778079735792428,2.585742279286288,0.5208765321606307,0.1857149152871021,0.1989294231945687,0.0,1.752988543362673,0.0,0.0,1.3428659870227813,1.8325815764144924,0.0,0.1261347727351371,0.4680462562961934,0.0,0.0548391315378958,7.740092695171242,0.0,-0.0572669952751763,-0.998358899019863,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335
7583427,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.7583427.html,0.0,Zwischenmiete Berlin-Kreuzberg,1200,55,2.0,0,0,0,0,0,2023-01-02,15,"Zossenerstraße, 10961, Berlin",Berlin,WG-Gesucht,52.4961158,13.3951736,2023-01-05,2023-02-05,1,900.0,300.0,0.0,0.0,1.0,1000.0,10961.0,,,0.0,sanierter Altbau,2.0,möbliert,Eigene Küche,Zentralheizung,5.0,schlechte Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,gas,16.36,16.36,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,31,90days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335
9803504,https://www.wg-gesucht.de/wohnungen-in-Berlin-Mitte.9803504.html,0.0,SUBLET: süße möblierte 2- Zi. Wohnung // Cozy furnished 2-room apartment // Berlin Mitte // Jan-Mar '23,1374,59,2.0,0,0,0,0,0,2023-01-02,16,"Lottumstrasse 4, 10119, Berlin",Berlin,WG-Gesucht,52.5303637,13.4089097,2023-01-11,2023-03-31,1,1225.0,100.0,49.0,0.0,1.0,1000.0,10119.0,,,0.0,Mehrfamilienhaus,2.0,möbliert,Eigene Küche,Zentralheizung,2.0,Bewohnerparken,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,20.76,20.76,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,79,90days,1.0,1.0,0.0,20_100,,0.0,3.197823977878896,0.3420043977726179,0.0,0.067171305997288,0.1164128256247771,0.5220185372602346,0.1138320062674298,1.8939379572985452e-19,2.8838261644698955,0.6321114868494546,0.107273732449204,0.1730882999677964,0.0,0.0959858511912032,0.0612259598706726,0.3413253237072846,5.639469495148706,0.6658343877757125,2.506322711224208,0.8228135860696508,0.0,0.1386392051762505,8.0,0.0,0.7054785483558288,0.2411338608769447,0.0,0.1587737415147681,0.022313275779497,0.0002112149900282,0.224750534620944,7.487779885442346,0.0,0.9718701438307147,0.2355173529285398,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
8960721,https://www.wg-gesucht.de/wohnungen-in-Berlin-Wedding.8960721.html,0.0,Short term for 1person in Wedding 16.01 - 07.03,850,51,2.0,0,0,0,0,0,2023-01-02,16,"Antonstraße 33, 13347, Berlin",Berlin,WG-Gesucht,52.5477279,13.3643832,2023-01-16,2023-03-07,1,700.0,150.0,0.0,0.0,1.0,700.0,13347.0,,,0.0,no_answer,0.0,möbliert,Eigene Küche,Zentralheizung,,no_answer,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,13.73,13.73,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,50,90days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
9803655,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.9803655.html,0.0,Altbauwohnung zur Zwischenmiete 06.–20.01.2023,347,52,2.0,0,0,0,0,0,2023-01-02,16,"Jonasstraße, 12053, Berlin",Berlin,WG-Gesucht,52.4713552,13.4332816,2023-01-06,2023-01-20,1,308.0,39.0,0.0,0.0,1.0,0.0,12053.0,,,1.0,Altbau,2.0,möbliert,,Zentralheizung,5.0,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,5.92,5.92,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,14,30days,1.0,0.0,0.0,20_100,,0.0,4.015358752307191,0.2105088320214281,0.0,0.0493489881758813,0.0676458471033677,0.070599672895846,0.3127411423301665,5.313133213464647e-11,1.2828836902096283,1.32535500638413,0.0985125225780534,0.0784404842819725,0.0,0.1062343169614511,0.0051517919711407,0.6186383148017673,4.316198679911312,0.4046835184438121,1.193004136385886,0.6886036292117681,0.0,0.6485275252006418,13.0,0.0,0.0,1.366989593315148,0.0,0.1406734249299925,2.2823627018344435,0.0,0.3371678112895196,9.902244346752092,0.0129557736540422,-0.7116458838880216,0.70253835193905,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
9801814,https://www.wg-gesucht.de/wohnungen-in-Berlin-Pankow.9801814.html,0.0,2-Zimmer-Altbauwohnung zur Zwischenmiete,1200,64,2.0,0,0,0,0,0,2023-01-02,16,"Nähe Vinetastraße, 13187, Berlin",Berlin,WG-Gesucht,52.5587875,13.4128024,2023-01-15,2023-03-30,1,950.0,250.0,0.0,0.0,1.0,1900.0,13187.0,,,0.0,Mehrfamilienhaus,2.0,,,no_answer,5.0,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,14.84,14.84,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,74,90days,0.0,0.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
9803666,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.9803666.html,0.0,2-Zimmer Wohnung im Weserkiez zur Zwischenmiete,1500,71,2.0,0,0,0,0,0,2023-01-02,16,"Weserstraße, 12045, Berlin",Berlin,WG-Gesucht,52.4835553,13.4405309,2023-01-03,2023-04-03,1,,0.0,0.0,0.0,1.0,1500.0,12045.0,,,0.0,Altbau,2.0,möbliert,,no_answer,,no_answer,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366,Mon,90,90days,1.0,0.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.7818314824680299,0.6234898018587335
4783307,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.4783307.html,0.0,"Schöne, helle und ruhige 1,5 -Zimmer Wohnung im Altbau zur Zwischenmiete",809,33,1.5,0,0,0,0,0,2023-01-02,17,"Karl Kunger Straße 17, 12435, Berlin",Berlin,WG-Gesucht,52.4907056,13.4478364,2023-01-19,2023-04-05,1,505.0,304.0,0.0,0.0,1.0,950.0,12435.0,,,0.0,Altbau,2.0,möbliert,Eigene Küche,Zentralheizung,1.0,gute Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,15.3,15.3,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,76,90days,1.0,1.0,0.0,20_100,,0.0,3.3102692233953555,0.3012320968134758,0.0665722727444962,0.0141709124448276,0.6233213938544435,0.0716528439137964,2.137428652917994,0.0070801617172151,0.4067640873211313,0.6050106638397195,0.0712571467125258,0.1243006153570382,0.0,0.1038953063856524,0.0041718993014805,0.1266643430283707,0.1356354880568032,0.2813228711296466,1.3242738387070847,0.0791377076478976,0.0011970467474863,0.1607473078523832,0.0,0.0,0.0207590354220255,0.5988668156324303,0.0,0.1606925594652379,1.2954392090137634,0.0002281948355326,0.1208175555802163,9.095392375683977,0.0,-0.2387879294962869,0.9710717402575757,-0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335
8055764,https://www.wg-gesucht.de/wohnungen-in-Berlin-Prenzlauer-Berg.8055764.html,0.0,Klassische Altbauwohnung mit franz. Balkon,1480,55,2.0,0,0,0,0,0,2023-01-02,17,"Rykestraße, 10405, Berlin",Berlin,WG-Gesucht,52.5361504,13.4203008,2023-01-09,2023-04-15,1,,0.0,0.0,0.0,1.0,0.0,10405.0,,,0.0,sanierter Altbau,1.0,möbliert,Eigene Küche,Gasheizung,5.0,no_answer,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,96,180days,1.0,1.0,0.0,20_100,,0.0,3.9715500411876654,0.1733469160405454,0.0,0.1236872188217467,0.0024049777955786,0.134220576208466,0.3586643795631679,0.0,4.391078873336888,0.2924201137478671,0.1167441247696598,0.0365362958299236,0.0,0.1007309280083282,0.1082802873319437,0.1140496769447492,0.2173938155409508,0.4538388172443579,0.0136836931380045,0.5331103776799637,0.0,0.0326290334526747,2.0,0.0,4.270281667276263,0.0,0.0,0.5983916709528239,0.4578486566237668,0.0,0.163606531564928,5.988608363703719,0.0,0.8750590854813084,0.4840161122489789,-0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335
9352760,https://www.wg-gesucht.de/wohnungen-in-Berlin-Neukoelln.9352760.html,0.0,2-Zi-Dachgeschoss mit Aufzug & Terasse nähe Hermannplatz,1000,70,2.0,0,0,0,0,0,2023-01-02,17,"Reuterstraße 81, 12053, Berlin",Berlin,WG-Gesucht,52.4835559,13.428743,2023-01-22,2023-02-07,1,800.0,200.0,0.0,0.0,1.0,400.0,12053.0,,,0.0,sanierter Altbau,5.0,möbliert,Eigene Küche,Zentralheizung,5.0,schlechte Parkmöglichkeiten,Apartment,,,Egal,0.0,99.0,,no_answer,,,no_answer,11.43,11.43,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,Mon,16,30days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335
